Ano;Município;Aparelho de Pesca;Nível Taxonômico;Pescado;kg no Período;valor estimado no período
2017;Santos/Guarujá;cerco;Crustáceo;Camarão-legítimo;10;280
2017;Santos/Guarujá;cerco;Peixe Ósseo;Bagre-branco;26500;84637,5
2017;Santos/Guarujá;cerco;Peixe Ósseo;Bicuda;600;2687,5
2017;Santos/Guarujá;cerco;Peixe Ósseo;Bonitos agrupados;70900;239550
2017;Santos/Guarujá;cerco;Peixe Ósseo;Carapau;130100;470612,5
2017;Santos/Guarujá;cerco;Peixe Ósseo;Cavalinha;3650;7117,5
2017;Santos/Guarujá;cerco;Peixe Ósseo;Corvina;430;2194,63
2017;Santos/Guarujá;cerco;Peixe Ósseo;Enchova;6000;51000
2017;Santos/Guarujá;cerco;Peixe Ósseo;Espada;157151;538027,15
2017;Santos/Guarujá;cerco;Peixe Ósseo;Galo;139780;409395,67
2017;Santos/Guarujá;cerco;Peixe Ósseo;Goete;3000;9350
2017;Santos/Guarujá;cerco;Peixe Ósseo;Gordinho;100;100
2017;Santos/Guarujá;cerco;Peixe Ósseo;Mistura;2900;5800
2017;Santos/Guarujá;cerco;Peixe Ósseo;Palombeta;144970;299701,5
2017;Santos/Guarujá;cerco;Peixe Ósseo;Paru;2000;9500
2017;Santos/Guarujá;cerco;Peixe Ósseo;Pescada-branca;1600;23733,33
2017;Santos/Guarujá;cerco;Peixe Ósseo;Pescada-cambucu;14000;322000
2017;Santos/Guarujá;cerco;Peixe Ósseo;Robalo-peva;3;31,5
2017;Santos/Guarujá;cerco;Peixe Ósseo;Sardinha-verdadeira;122840;490935
2017;Santos/Guarujá;cerco;Peixe Ósseo;Savelha;17500;35260
2017;Santos/Guarujá;cerco;Peixe Ósseo;Sororoca;20800;166400
2017;Santos/Guarujá;cerco;Peixe Ósseo;Tainha;438600;3182133,33
2017;Santos/Guarujá;cerco;Peixe Ósseo;Vermelho;2000;16000
2017;Santos/Guarujá;cerco;Peixe Ósseo;Xaréu;20000;85000
2017;Santos/Guarujá;covo-polvo;Crustáceo;Sapateira;242;3927,67
2017;Santos/Guarujá;covo-polvo;Molusco;Polvo;131889;2908904,5
2017;Santos/Guarujá;covo-polvo;Peixe Ósseo;Abrótea;530;1192,92
2017;Santos/Guarujá;emalhe-de-fundo;Crustáceo;Camarão-legítimo;409;15775,33
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Cartilaginoso;Cação-anjo;89;523
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Cartilaginoso;Cação-lombo-preto;595;4965
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Cartilaginoso;Cação-rola-rola;1031;8123
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Cartilaginoso;Cações agrupados;30;417,5
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Cartilaginoso;Cambeva;404,5;3611,75
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Cartilaginoso;Machote;419;3923,75
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Cartilaginoso;Mangona;80;800
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Cartilaginoso;Raias agrupadas;24;66
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Bagre-amarelo;201;525
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;833,5;2590,78
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Baiacu;2;6
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Betara;16878;52142,75
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Bicuda;225;1020,25
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Cabrinha;296;695,85
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Cangoá;195;240
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Caranha;25;200
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Carapau;1468;5665,83
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Carapeba;448;723
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Caratinga;162,5;363,13
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Corvina;33923,5;189299,6
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Enchova;65;505
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Espada;3968;10722,84
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Espadarte;75;1680
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Galo;88,5;360
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Garoupa;10;256,25
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Goete;2113;8284,83
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Gordinho;68;129,4
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Guaivira;8983;19078,87
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Linguado;50;650
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Linguado-areia;100;1100
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Maria-luíza;2778;3388,75
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Miraguaia;116;580
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Mistura;11235,5;21940,95
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Olho-de-cão;50;132,5
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Oveva;11255;19424,13
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Palombeta;30;28
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Pampo;242;2081,5
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Paru;65;453,75
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;379;7873
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Pescada-banana;228;2069,5
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;2397,5;33298,42
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Pescada-cambucu;483,3;8326,4
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;73788,3;794720,49
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Pirajica;7;35
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;411;9247,5
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;3140,5;52603,38
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Roncador;100;275
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Sargo;311;2351,25
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Sari-sari;60;160
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Sernambiguara;27,5;230
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Sororoca;556;4918,87
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Tainha;28,5;300,75
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Vermelho;30;172,5
2017;Santos/Guarujá;emalhe-de-fundo;Peixe Ósseo;Xaréu;16,5;102,25
2017;Santos/Guarujá;emalhes-diversos;Peixe Cartilaginoso;Cação-rola-rola;22;198
2017;Santos/Guarujá;emalhes-diversos;Peixe Cartilaginoso;Machote;26;285
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Bagre-branco;60;180
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Betara;30;82,5
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Bonitos agrupados;38;108
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Carapeba;8;32
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Corvina;118;711,75
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Dourado;7;126
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Enchova;7;45,5
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Espada;82;320
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Galo;399;1634
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Goete;50;212,5
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Guaivira;848;4507,63
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Maria-luíza;30;30
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Miraguaia;32;208
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Mistura;683;1858
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Oveva;630;787,5
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Pampo;100,5;892
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Paru;3;19,5
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Pescada-amarela;192;3838
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Pescada-banana;50;375
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Pescada-branca;2,5;47
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Pescada-foguete;2030;24410
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Pirajica;30;75
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Prejereba;7;42
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Robalo-peva;413;8615
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Sernambiguara;88;760
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Sororoca;841;8181,67
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Tainha;5751,5;54421
2017;Santos/Guarujá;emalhes-diversos;Peixe Ósseo;Xaréu;41;266,5
2017;Santos/Guarujá;espinhel-de-fundo;Peixe Cartilaginoso;Machote;8;120
2017;Santos/Guarujá;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;225;1612,5
2017;Santos/Guarujá;espinhel-de-fundo;Peixe Ósseo;Corvina;132;1087,5
2017;Santos/Guarujá;espinhel-de-fundo;Peixe Ósseo;Garoupa;30;570
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Cartilaginoso;Anequim;47350;557350
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Cartilaginoso;Cação-azul;53750;527630
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Cartilaginoso;Cação-fidalgo;300;2100
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Cartilaginoso;Cambeva;1040;7328
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Cartilaginoso;Machote;17;289
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Ósseo;Agulhão-branco;1370;17380
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Ósseo;Agulhão-negro;240;6960
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Ósseo;Albacora-bandolim;410;21195
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Ósseo;Albacora-branca;380;12258
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Ósseo;Albacora-de-laje;400;46000
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Ósseo;Atuns agrupados;320;9750
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Ósseo;Dourado;630;10555
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Ósseo;Enchova-preta;4265;127405
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Ósseo;Espadarte;57200;1246570
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Ósseo;Lua;58;1590
2017;Santos/Guarujá;espinhel-de-superfície-costeiro;Peixe Ósseo;Peixe-prego;3565;113765
2017;Santos/Guarujá;extrativismo;Crustáceo;Caranguejo-uçá;24068,77;193780,84
2017;Santos/Guarujá;extrativismo;Molusco;Mexilhão;3980;52887,5
2017;Santos/Guarujá;extrativismo;Molusco;Saquaritá;30;233
2017;Santos/Guarujá;linha-de-mão;Peixe Cartilaginoso;Anequim;365;3010
2017;Santos/Guarujá;linha-de-mão;Peixe Ósseo;Dourado;50;500
2017;Santos/Guarujá;linha-de-mão;Peixe Ósseo;Espada;16;64
2017;Santos/Guarujá;linha-de-mão;Peixe Ósseo;Garoupa;89;2335
2017;Santos/Guarujá;linha-de-mão;Peixe Ósseo;Mistura;3;7,5
2017;Santos/Guarujá;linha-de-mão;Peixe Ósseo;Namorado;25;500
2017;Santos/Guarujá;linha-de-mão;Peixe Ósseo;Pampo;13,5;121,5
2017;Santos/Guarujá;linha-de-mão;Peixe Ósseo;Porco;40;280
2017;Santos/Guarujá;linha-de-mão;Peixe Ósseo;Sargo;28;212
2017;Santos/Guarujá;linha-de-mão;Peixe Ósseo;Sernambiguara;10;80
2017;Santos/Guarujá;parelha;Molusco;Lula;14404;123419,71
2017;Santos/Guarujá;parelha;Molusco;Polvo;40;895
2017;Santos/Guarujá;parelha;Peixe Cartilaginoso;Cações agrupados;1573;12584
2017;Santos/Guarujá;parelha;Peixe Cartilaginoso;Machote;40;400
2017;Santos/Guarujá;parelha;Peixe Cartilaginoso;Raia-emplastro;519;1032,81
2017;Santos/Guarujá;parelha;Peixe Cartilaginoso;Raias agrupadas;13030;28852,2
2017;Santos/Guarujá;parelha;Peixe Cartilaginoso;Viola;2541;7623
2017;Santos/Guarujá;parelha;Peixe Ósseo;Abrótea;1167;2957,75
2017;Santos/Guarujá;parelha;Peixe Ósseo;Bagre;1123;4146,6
2017;Santos/Guarujá;parelha;Peixe Ósseo;Bagre-branco;32382;102575,69
2017;Santos/Guarujá;parelha;Peixe Ósseo;Betara;169300;515648,98
2017;Santos/Guarujá;parelha;Peixe Ósseo;Bicuda;22565;87127,27
2017;Santos/Guarujá;parelha;Peixe Ósseo;Bonitos agrupados;659;1318
2017;Santos/Guarujá;parelha;Peixe Ósseo;Cabrinha;123463;329510,84
2017;Santos/Guarujá;parelha;Peixe Ósseo;Carapau;1310;4803
2017;Santos/Guarujá;parelha;Peixe Ósseo;Carapeba;352;475,5
2017;Santos/Guarujá;parelha;Peixe Ósseo;Carapicu;600;1065
2017;Santos/Guarujá;parelha;Peixe Ósseo;Caratinga;190;330
2017;Santos/Guarujá;parelha;Peixe Ósseo;Castanha;15278;48273,37
2017;Santos/Guarujá;parelha;Peixe Ósseo;Corvina;1166085;6366709,12
2017;Santos/Guarujá;parelha;Peixe Ósseo;Enchova;3515;18075
2017;Santos/Guarujá;parelha;Peixe Ósseo;Espada;48515;111796,71
2017;Santos/Guarujá;parelha;Peixe Ósseo;Galo;26885;77505,97
2017;Santos/Guarujá;parelha;Peixe Ósseo;Galo-de-penacho;520;1300
2017;Santos/Guarujá;parelha;Peixe Ósseo;Galo-sem-penacho;387;967,5
2017;Santos/Guarujá;parelha;Peixe Ósseo;Garoupa;38;860
2017;Santos/Guarujá;parelha;Peixe Ósseo;Goete;470622;1829788,86
2017;Santos/Guarujá;parelha;Peixe Ósseo;Gordinho;58126;122501,4
2017;Santos/Guarujá;parelha;Peixe Ósseo;Guaivira;37549;85041,25
2017;Santos/Guarujá;parelha;Peixe Ósseo;Linguado;13749;190989,42
2017;Santos/Guarujá;parelha;Peixe Ósseo;Linguado-areia;967;6711,53
2017;Santos/Guarujá;parelha;Peixe Ósseo;Maria-mole;8096;28807,13
2017;Santos/Guarujá;parelha;Peixe Ósseo;Mistura;133972;189317,14
2017;Santos/Guarujá;parelha;Peixe Ósseo;Olho-de-cão;66208;219831,71
2017;Santos/Guarujá;parelha;Peixe Ósseo;Oveva;17792;37743,88
2017;Santos/Guarujá;parelha;Peixe Ósseo;Palombeta;7290;13856,3
2017;Santos/Guarujá;parelha;Peixe Ósseo;Pampo;16333;80461
2017;Santos/Guarujá;parelha;Peixe Ósseo;Pargo-rosa;4130;18482,92
2017;Santos/Guarujá;parelha;Peixe Ósseo;Paru;1913;13484,5
2017;Santos/Guarujá;parelha;Peixe Ósseo;Pescada-amarela;100;1600
2017;Santos/Guarujá;parelha;Peixe Ósseo;Pescada-banana;2191;21496
2017;Santos/Guarujá;parelha;Peixe Ósseo;Pescada-branca;76391;1073618,83
2017;Santos/Guarujá;parelha;Peixe Ósseo;Pescada-cambucu;4311;77608,5
2017;Santos/Guarujá;parelha;Peixe Ósseo;Pescada-dentão;455;4095
2017;Santos/Guarujá;parelha;Peixe Ósseo;Pescada-foguete;25890;282080,08
2017;Santos/Guarujá;parelha;Peixe Ósseo;Porco;99549;483865,03
2017;Santos/Guarujá;parelha;Peixe Ósseo;Porco-chinelo;2408;12130
2017;Santos/Guarujá;parelha;Peixe Ósseo;Robalo;172;3556,96
2017;Santos/Guarujá;parelha;Peixe Ósseo;Robalo-peva;2449;36001,5
2017;Santos/Guarujá;parelha;Peixe Ósseo;Roncador;85220;229819,83
2017;Santos/Guarujá;parelha;Peixe Ósseo;Tira-vira;2000;6601,67
2017;Santos/Guarujá;parelha;Peixe Ósseo;Trilha;1000;3583,33
2017;Santos/Guarujá;parelha;Peixe Ósseo;Vermelho;1758;7754,2
2017;Santos/Guarujá;parelha;Peixe Ósseo;Xaréu;100;700
2017;Santos/Guarujá;;;;0;0
2017;São Sebastião;arrasto-de-mão;Peixe Cartilaginoso;Viola;80;1600
2017;São Sebastião;arrasto-de-mão;Peixe Ósseo;Carapau;6650;40750
2017;São Sebastião;arrasto-de-mão;Peixe Ósseo;Corvina;8;120
2017;São Sebastião;arrasto-de-mão;Peixe Ósseo;Oveva;10;50
2017;São Sebastião;arrasto-de-mão;Peixe Ósseo;Pampo;7;35
2017;São Sebastião;arrasto-de-mão;Peixe Ósseo;Robalo-flecha;20;700
2017;São Sebastião;arrasto-de-mão;Peixe Ósseo;Tainha;3;45
2017;São Sebastião;arrasto-de-mão;Peixe Ósseo;Xaréu;340;1700
2017;São Sebastião;arrasto-duplo;Crustáceo;Camarão-legítimo;16038,13;636187,72
2017;São Sebastião;arrasto-duplo;Crustáceo;Camarão-rosa;94,5;5625
2017;São Sebastião;arrasto-duplo;Crustáceo;Camarão-santana;5231;24094
2017;São Sebastião;arrasto-duplo;Crustáceo;Camarão-sete-barbas;244980,32;2064268,77
2017;São Sebastião;arrasto-duplo;Crustáceo;Siri-azul;52;388,5
2017;São Sebastião;arrasto-duplo;Crustáceo;Siri-candeia;668;1581,25
2017;São Sebastião;arrasto-duplo;Crustáceo;Tamburutaca;48,5;514,5
2017;São Sebastião;arrasto-duplo;Molusco;Lula;559,42;5444,56
2017;São Sebastião;arrasto-duplo;Molusco;Polvo;53,2;875
2017;São Sebastião;arrasto-duplo;Peixe Cartilaginoso;Cação-anjo;170;971
2017;São Sebastião;arrasto-duplo;Peixe Cartilaginoso;Cações agrupados;40,35;956,75
2017;São Sebastião;arrasto-duplo;Peixe Cartilaginoso;Machote;15,3;200,5
2017;São Sebastião;arrasto-duplo;Peixe Cartilaginoso;Raias agrupadas;48;168
2017;São Sebastião;arrasto-duplo;Peixe Cartilaginoso;Viola;65,93;937,46
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Bagre-branco;6;38
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Baiacu;3,5;26,25
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Betara;867;2701,49
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Bonito-cachorra;39;78
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Cabrinha;27;65,5
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Caratinga;4;4
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Corvina;586,9;3788,23
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Espada;230,5;933,75
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Galo;86,4;106,58
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Goete;3,1;2,85
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Linguado;9,5;75,25
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Manjubas;41,9;489,9
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Maria-luíza;677;1580
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Maria-mole;17,7;210,3
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Mistura;6360,77;14150,85
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Oveva;937;2198,2
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Pescada-amarela;786,4;7675,45
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Pescada-banana;20,4;326,4
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Pescada-branca;75,7;618,6
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Pescada-cambucu;11,5;260
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Pescada-foguete;95,5;1860
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Pescadas agrupadas;9,97;233,05
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Porco;0,5;4,5
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Porco-peludo;25;87,5
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Robalo-flecha;36,09;1405,4
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Robalo-peva;3;120
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Tira-vira;10;25
2017;São Sebastião;arrasto-duplo;Peixe Ósseo;Vermelho;4,8;34,46
2017;São Sebastião;arrasto-simples;Crustáceo;Camarão-legítimo;147;6470
2017;São Sebastião;arrasto-simples;Crustáceo;Camarão-sete-barbas;18321;179253,16
2017;São Sebastião;arrasto-simples;Peixe Ósseo;Maria-luíza;63;189
2017;São Sebastião;arrasto-simples;Peixe Ósseo;Oveva;132;396
2017;São Sebastião;arrasto-simples;Peixe Ósseo;Pescada-foguete;3,5;52,5
2017;São Sebastião;cerco-flutuante;Molusco;Lula;174,4;4931,4
2017;São Sebastião;cerco-flutuante;Molusco;Polvo;1;18
2017;São Sebastião;cerco-flutuante;Peixe Cartilaginoso;Cações agrupados;12,8;320
2017;São Sebastião;cerco-flutuante;Peixe Cartilaginoso;Cambeva;19;250
2017;São Sebastião;cerco-flutuante;Peixe Cartilaginoso;Machote;30;514
2017;São Sebastião;cerco-flutuante;Peixe Cartilaginoso;Mangona;268;4544
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Agulha;3184,2;10254,41
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Agulhão;209;5970
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Badejo;10,2;221
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Badejo-mira;1,2;14,4
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Bagre-branco;48;399,33
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Baiacu;4,26;43,12
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Betara;24;96
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Bicuda;3922,25;31194,08
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Bonito-cachorra;2416,4;5397,55
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Bonito-gaiado;389;3695
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Bonito-pintado;6706,2;26053,35
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Bonitos agrupados;7121,2;36095,33
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Budião;3,1;7,75
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Caranha;65;1300
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Carapau;155173,3;946629,13
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Carapeba;13;104
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Caratinga;40;80
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Cavala;1601,17;39501,35
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Cavalinha;158;875
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Cioba;66,7;665,5
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Corcoroca;103;76
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Corvina;206,2;2090,67
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Dourado;18;271,5
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Enchova;788,9;7762,63
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Espada;40724,6;235491,52
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Galo;6878,18;15923,81
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Galo-de-penacho;1636;12990
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Galo-sem-penacho;4279;19535
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Garoupa;16,3;400,45
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Goete;304,9;2479,93
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Gordinho;3637;12776,88
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Guaivira;1053,54;4687,17
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Linguado;2,7;14,18
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Manjubas;26;290
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Maria-mole;0,5;6
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Mistura;1067,8;2538,63
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Olhete;355,7;7644,8
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Olho-de-boi;68,1;1418,7
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Olho-de-cão;15530,1;65338,25
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Oveva;20;60
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Palombeta;1084;3243,85
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Pampo;320,6;2238,38
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Parambiju;74,4;1899
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Parati;76,03;367,36
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Pargo-rosa;0,7;2,8
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Paru;1620;5307,41
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Pescada-amarela;57,9;569,96
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Pescada-banana;2;18,5
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Pescada-branca;267;5501,93
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Pescada-cambucu;25,16;459,75
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Pirajica;4448,5;19349,1
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Porco;715,35;10613,44
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Porco-chinelo;3658,3;13050,03
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Prejereba;17;395
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Robalo;0,8;32
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Robalo-flecha;144;6770,5
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Roncador;8;20
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Sardinha-bandeira;71,5;185
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Sardinha-verdadeira;2100;5425,25
2017;São Sebastião;cerco-flutuante;Peixe Ósseo;Sargo;7,25;65
